試合種別ID,試合種別名略,チームID,チーム名略,選手ID,選手名,選手名英略,ポジション,背番号,出生地,身長,体重,生年月日,所属チーム履歴,Jリーグ通算出場数(J1),Jリーグ通算出場数(J2),Jリーグ通算出場数(J3),Jリーグ初出場年月日,Jリーグ初出場試合名,初出場チーム名略称,初出場相手チーム名略称,初出場競技場名略称,Jリーグ初得点年月日,Jリーグ初得点試合名,Jリーグ初得点チーム名略称,Jリーグ初得点相手チーム名略称,Jリーグ初得点初出場競技場名略称,現所属F,SkillCorner選手ID,SkillCorner選手ID_2025
250,Ｊ２・Ｊ３百年構想,30676,相模原,1624341,金　珉浩,KIM Minho,GK,21,大韓民国,192,86,20000126,輔仁高／大韓民国-サガン鳥栖-ＡＣ長野パルセイロ-サガン鳥栖-ＡＣ長野パルセイロ-ソウルイーランドＦＣ／大韓民国,0,0,47,20211020,明治安田J3第20節,長野,八戸,プラスタ,,,,,,1,1065626,
250,Ｊ２・Ｊ３百年構想,30676,相模原,1624385,三浦　基瑛,MIURA Motoaki,GK,1,石川県,186,80,19960528,ヘミニス金沢ＦＣ-遊学館高-拓殖大-ＳＣ相模原-ツエーゲン金沢,0,25,44,20210307,明治安田J2第2節,相模原,群馬,ギオンス,,,,,,1,798265,798265
250,Ｊ２・Ｊ３百年構想,30676,相模原,1200100,三鬼　海,MIKI Kai,DF,18,三重県,174,69,19930419,名古屋グランパスＵ１５-名古屋グランパスＵ１８-ＦＣ町田ゼルビア-Ｖ・ファーレン長崎-ＦＣ町田ゼルビア-ロアッソ熊本-モンテディオ山形-ＦＣ町田ゼルビア-モンテディオ山形-ＦＣ町田ゼルビア-ＳＣ相模原-ＦＣ町田ゼルビア,0,205,46,20120304,J2第1節,町田,愛媛,ニンスタ,20120722,J2第25節,町田,草津,正田スタ,1,929260,815451
250,Ｊ２・Ｊ３百年構想,30676,相模原,1501601,高野　遼,TAKANO Ryo,DF,16,神奈川県,171,70,19941113,柳橋ＳＣ-横浜Ｆ・マリノスプライマリー-横浜Ｆ・マリノスＪｒユース-横浜Ｆ・マリノスユース-日本体育大-横浜Ｆ・マリノス-ヴァンフォーレ甲府-横浜Ｆ・マリノス-ヴァンフォーレ甲府-横浜Ｆ・マリノス-ジュビロ磐田,35,42,53,20170809,明治安田J1第21節,甲府,浦和,中銀スタ,20171029,明治安田J1第31節,甲府,神戸,中銀スタ,1,27041,27041
250,Ｊ２・Ｊ３百年構想,30676,相模原,1600128,常田　克人,TOKIDA Masato,DF,13,埼玉県,187,82,19971127,大宮ＦＣ七里-大宮ＦＣ-青森山田高-ベガルタ仙台-大分トリニータ-ベガルタ仙台-松本山雅ＦＣ-ベガルタ仙台-松本山雅ＦＣ,11,61,114,20180414,明治安田J1第8節,仙台,川崎Ｆ,ユアスタ,20201115,明治安田J2第34節,松本,町田,Ｇスタ,1,929360,815744
250,Ｊ２・Ｊ３百年構想,30676,相模原,1629994,綿引　康,WATAHIKI Ko,DF,2,茨城県,174,73,19980121,鹿島アントラーズノルテＪｒユース-前橋育英高-鹿屋体育大-テゲバジャーロ宮崎,0,0,94,20210314,明治安田J3第1節,宮崎,岩手,ユニスタ,20230603,明治安田J3第12節,相模原,松本,サンアル,1,929268,815459
250,Ｊ２・Ｊ３百年構想,30676,相模原,1632760,沖田　空,OKITA Sora,DF,19,千葉県,180,77,20020905,マルバ成田-成田ＳＳＳ-鹿島アントラーズジュニア-鹿島アントラーズＪｒユース-鹿島アントラーズユース-筑波大-水戸ホーリーホック,0,13,0,20250215,明治安田J2第1節,水戸,磐田,ヤマハ,20250215,明治安田J2第1節,水戸,磐田,ヤマハ,1,989806,892587
250,Ｊ２・Ｊ３百年構想,30676,相模原,1640670,加藤　大育,KATO Daisuke,DF,5,,,,,,0,0,0,,,,,,,,,,,0,929272,815463
250,Ｊ２・Ｊ３百年構想,30676,相模原,1648385,山内　琳太郎,YAMAUCHI Rintaro,DF,37,京都府,180,75,20021025,長岡中-京都橘高-仙台大-いわきＦＣ-ＳＣ相模原-いわきＦＣ,0,6,12,20250330,明治安田J2第7節,いわき,水戸,Ｋｓスタ,,,,,,1,850724,894430
250,Ｊ２・Ｊ３百年構想,30676,相模原,1651280,ピトリック,PYTLIK,DF,3,ドイツ,184,84,19971114,ヴッパータール／ドイツ-シュポルトフロインデ　ロッテ／ドイツ-ヴッパータール／ドイツ-ヴィクトリア　ケルン／ドイツ,0,0,23,20250215,明治安田J3第1節,相模原,栃木Ｃ,ＣＦＳ,,,,,,1,850768,895696
250,Ｊ２・Ｊ３百年構想,30676,相模原,900039,島川　俊郎,SHIMAKAWA Toshio,MF,4,千葉県,180,75,19900528,柏レイソルＪｒユース-柏レイソルＵ－１８-ベガルタ仙台-東京ヴェルディ-ベガルタ仙台-ブラウブリッツ秋田-ベガルタ仙台-ブラウブリッツ秋田-ベガルタ仙台-ブラウブリッツ秋田-レノファ山口ＦＣ-栃木ＳＣ-レノファ山口ＦＣ-ヴァンフォーレ甲府-大分トリニータ-サガン鳥栖-徳島ヴォルティス-台中Ｆｕｔｕｒｏ／チャイニーズタイペイ,104,23,108,20140309,J3第1節,秋田,YS横浜,ニッパ球,20151101,明治安田J3第36節,秋田,琉球,Ａ‐スタ,1,26923,26923
250,Ｊ２・Ｊ３百年構想,30676,相模原,1200333,徳永　裕大,TOKUNAGA Yudai,MF,6,兵庫県,170,69,19940416,西宮少年ＳＣ-ガンバ大阪Ｊｒユース-ガンバ大阪ユース-関西学院大-ＳＣ相模原-テゲバジャーロ宮崎-藤枝ＭＹＦＣ,0,11,162,20170416,明治安田J3第5節,相模原,福島,とうスタ,20170618,明治安田J3第13節,相模原,藤枝,ギオンス,1,798174,798174
250,Ｊ２・Ｊ３百年構想,30676,相模原,1620698,中山　陸,NAKAYAMA Riku,MF,10,神奈川県,174,64,20010122,ＦＣカルパ-ＳＣ相模原Ｊｒユース-東海大相模高-ヴァンフォーレ甲府-カターレ富山-ヴァンフォーレ甲府-松本山雅ＦＣ-ヴァンフォーレ甲府,0,50,23,20200715,明治安田J2第5節,甲府,東京Ｖ,味スタ,20201104,明治安田J2第31節,甲府,琉球,中銀スタ,1,798182,798182
250,Ｊ２・Ｊ３百年構想,30676,相模原,1632759,竹内　崇人,TAKEUCHI Takato,MF,17,神奈川県,178,73,20020529,あざみ野Ｆ．Ｃ-東急ＳレイエスＦＣ-サンフレッチェ広島ユース-筑波大,0,0,24,20250222,明治安田J3第2節,相模原,栃木SC,ギオンス,,,,,,1,1000009,896032
250,Ｊ２・Ｊ３百年構想,30676,相模原,1635530,神戸　康輔,KAMBE Kosuke,MF,8,兵庫県,170,63,20000309,神戸ＦＣボーイズ-神戸ＦＣＪｒユース-大阪桐蔭高-立正大-栃木ＳＣ,0,76,0,20220504,明治安田J2第14節,栃木,山形,カンセキ,,,,,,1,1052776,
250,Ｊ２・Ｊ３百年構想,30676,相模原,1636968,川畑　優翔,KAWABATA Yuto,MF,20,神奈川県,180,75,20030909,大豆戸ＦＣ-大豆戸ＦＣＪｒユース-流通経済大付属柏高-流通経済大,0,0,0,,,,,,,,,,,1,1052775,
250,Ｊ２・Ｊ３百年構想,30676,相模原,1637081,前田　泰良,MAEDA Taira,MF,15,宮城県,173,73,20000727,鹿島アントラーズつくばＪｒユース-鹿島アントラーズユース-東洋大,0,0,47,20220903,明治安田J3第23節,相模原,鳥取,ギオンス,20231112,明治安田J3第35節,相模原,FC大阪,ギオンス,1,929271,815462
250,Ｊ２・Ｊ３百年構想,30676,相模原,1637157,田鎖　勇作,TAKUSARI Yusaku,MF,23,神奈川県,178,73,20030527,川崎フロンターレＵ－１２-川崎フロンターレＵ－１５-川崎フロンターレＵ－１８-拓殖大,0,0,6,20250823,明治安田J3第24節,相模原,北九州,ギオンス,,,,,,1,1024241,898633
250,Ｊ２・Ｊ３百年構想,30676,相模原,1650803,杉本　蓮,SUGIMOTO Ren,MF,24,京都府,175,60,20030318,大山崎ＳＣ-ＫＯＮＫＯ　ＦＣ-京都橘高-関西福祉大,0,0,30,20250215,明治安田J3第1節,相模原,栃木Ｃ,ＣＦＳ,20250607,明治安田J3第15節,相模原,宮崎,いちご,1,1000011,895955
250,Ｊ２・Ｊ３百年構想,30676,相模原,800932,武藤　雄樹,MUTO Yuki,FW,11,神奈川県,170,68,19881107,ＦＣシリウス-ＦＣ湘南Ｊｒユース-武相高-流通経済大-ベガルタ仙台-浦和レッズ-柏レイソル,320,0,41,20110917,J1第26節,仙台,新潟,ユアスタ,20111015,J1第29節,仙台,福岡,レベスタ,1,26999,26999
250,Ｊ２・Ｊ３百年構想,30676,相模原,1604180,棚橋　尭士,TANAHASHI Akito,FW,7,東京都,172,68,20000712,横浜Ｆ・マリノスプライマリー-横浜Ｆ・マリノスＪｒユース-横浜Ｆ・マリノスユース-国士舘大-徳島ヴォルティス-ＳＣ相模原-徳島ヴォルティス-栃木ＳＣ-徳島ヴォルティス,0,33,31,20230503,明治安田J2第13節,徳島,清水,鳴門大塚,20230722,明治安田J2第27節,徳島,甲府,鳴門大塚,1,790932,790932
250,Ｊ２・Ｊ３百年構想,30676,相模原,1619673,安藤　翼,ANDO Tsubasa,FW,14,大分県,170,67,19960512,ＦＣ佐伯Ｓ－Ｐｌａｙ　ＭＩＮＡＭＩ-長崎総合科学大附属高-駒澤大-ホンダロックＳＣ-ヴァンラーレ八戸-ＳＣ相模原-松本山雅ＦＣ,0,27,147,20200627,明治安田J3第1節,八戸,福島,とうスタ,20200705,明治安田J3第2節,八戸,岩手,プラスタ,1,929370,815754
250,Ｊ２・Ｊ３百年構想,30676,相模原,1632240,佐々木　快,SASAKI Kai,FW,9,青森県,179,75,19981020,リベロ津軽ＳＣ　Ｕ－１５-青森山田高-新潟医療福祉大-ヴァンラーレ八戸-ＦＣ岐阜-ヴァンラーレ八戸,0,0,121,20210314,明治安田J3第1節,八戸,岐阜,長良川,20220925,明治安田J3第26節,八戸,相模原,ギオンス,1,929065,815411
250,Ｊ２・Ｊ３百年構想,150,甲府,700958,河田　晃兵,KAWATA Kohei,GK,1,大分県,184,78,19871013,西の台ＪＦＣ-カティオーラＦＣ-大分鶴崎高-福岡大-ガンバ大阪-アビスパ福岡-ガンバ大阪-ヴァンフォーレ甲府-ガンバ大阪,84,210,0,20120902,J2第32節,福岡,千葉,フクアリ,,,,,,1,727002,727002
250,Ｊ２・Ｊ３百年構想,150,甲府,1610021,山内　康太,YAMAUCHI Kodai,GK,33,山梨県,187,81,19991105,若草バイキングサッカースポーツ少年団-フォルトゥナＳＣ-ヴァンフォーレ甲府Ｕ－１８-日本大-ヴァンフォーレ甲府-鹿児島ユナイテッドＦＣ,0,9,12,20230729,明治安田J2第28節,甲府,栃木,カンセキ,,,,,,1,727005,727005
250,Ｊ２・Ｊ３百年構想,150,甲府,1632238,東　ジョン,HIGASHI John,GK,97,愛知県,187,85,20020502,東海スポーツＦＣ-名古屋グランパスＵ－１８-名古屋グランパス-栃木ＳＣ-名古屋グランパス-水戸ホーリーホック-名古屋グランパス-ＳＣ相模原-名古屋グランパス-ＦＣ琉球-名古屋グランパス,0,4,51,20230722,明治安田J3第19節,相模原,今治,ギオンス,,,,,,1,254566,254566
250,Ｊ２・Ｊ３百年構想,150,甲府,1651430,イ　ミンギ,LEE Minki,GK,31,大韓民国,188,85,20030313,光陽中東中／大韓民国-輔仁高／大韓民国-漢陽大／大韓民国,0,0,0,,,,,,,,,,,1,,
250,Ｊ２・Ｊ３百年構想,150,甲府,2890,山本　英臣,YAMAMOTO Hideomi,DF,4,千葉県,175,69,19800626,行徳小-ジェフユナイテッド市原Ｊｒユース-ジェフユナイテッド市原ユース-ジェフユナイテッド市原,223,368,0,20010317,J1-1st第2節,市原,名古屋,市原,20030505,J2第10節,甲府,山形,小瀬,1,727001,727001
250,Ｊ２・Ｊ３百年構想,150,甲府,1503923,メンデス,MENDES,DF,95,ブラジル,188,86,19950425,パルメイラスユース／ブラジル-パルメイラス／ブラジル-ユニオンＥＣ／ブラジル-ツエーゲン金沢-栃木ＳＣ-ヴァンフォーレ甲府-京都サンガF.C.-ジェフユナイテッド千葉,20,87,11,20150920,明治安田J2第32節,金沢,横浜FC,ニッパツ,20160326,明治安田J2第5節,金沢,Ｃ大阪,金鳥スタ,1,,
250,Ｊ２・Ｊ３百年構想,150,甲府,1605429,井上　樹,INOUE Miki,DF,2,山梨県,178,74,20010528,羽黒サッカースポーツ少年団-ヴァンフォーレ甲府Ｕ－１２-ヴァンフォーレ甲府Ｕ－１５-ヴァンフォーレ甲府Ｕ－１８-明治大,0,21,0,20240403,明治安田J2第8節,甲府,鹿児島,白波スタ,,,,,,1,810997,810997
250,Ｊ２・Ｊ３百年構想,150,甲府,1607084,小出　悠太,KOIDE Yuta,DF,22,千葉県,180,76,19941020,一宮ウイングスＦＣ-ジェフユナイテッド千葉Ｕ－１５辰巳台-市立船橋高-明治大-ヴァンフォーレ甲府-大分トリニータ-ベガルタ仙台,48,163,0,20170528,明治安田J1第13節,甲府,FC東京,味スタ,20180526,明治安田J2第16節,甲府,大分,中銀スタ,1,789902,789902
250,Ｊ２・Ｊ３百年構想,150,甲府,1632206,野澤　陸,NOZAWA Riku,DF,3,栃木県,185,80,19981207,パルＳＣ-ヴェルディＳＳ小山-佐野日大高-産業能率大-ヴァンフォーレ甲府-ＦＣ岐阜-ヴァンフォーレ甲府-ＦＣ岐阜,0,32,53,20210627,明治安田J2第20節,甲府,群馬,ＪＩＴス,20220710,明治安田J2第26節,甲府,秋田,ＪＩＴス,1,727371,727371
250,Ｊ２・Ｊ３百年構想,150,甲府,1632757,福井　啓太,FUKUI Keita,DF,44,埼玉県,179,75,20020519,大宮アルディージャジュニア-大宮アルディージャＪｒユース-大宮アルディージャＵ１８-筑波大-ＲＢ大宮アルディージャ,0,4,0,20250920,明治安田J2第30節,大宮,今治,ＮＡＣＫ,20251004,明治安田J2第32節,大宮,仙台,ユアスタ,1,1000623,896186
250,Ｊ２・Ｊ３百年構想,150,甲府,1641148,一瀬　大寿,ICHINOSE Taiju,DF,5,山梨県,186,79,20020927,羽黒サッカースポーツ少年団-ヴァンフォーレ甲府Ｕ－１５-山梨学院高-山梨学院大,0,7,0,20240825,明治安田J2第28節,甲府,栃木,カンセキ,,,,,,1,886608,892549
250,Ｊ２・Ｊ３百年構想,150,甲府,1655811,福元　竣,FUKUMOTO Shun,DF,17,埼玉県,185,87,20040220,ヴィルトゥスＳＣ-ＦＣトッカーノＵ－１５-明星学園高-城西大,0,0,0,,,,,,,,,,,1,,
250,Ｊ２・Ｊ３百年構想,150,甲府,1400227,佐藤　和弘,SATO Kazuhiro,MF,26,岐阜県,176,68,19900928,北陵中-ジュビロ磐田ユース-中京大-ツエーゲン金沢-水戸ホーリーホック-ヴァンフォーレ甲府-大分トリニータ-松本山雅ＦＣ-大分トリニータ-松本山雅ＦＣ,5,281,55,20140309,J3第1節,金沢,相模原,ギオンス,20140309,J3第1節,金沢,相模原,ギオンス,1,727003,727003
250,Ｊ２・Ｊ３百年構想,150,甲府,1501609,黒川　淳史,KUROKAWA Atsushi,MF,96,埼玉県,170,65,19980204,江南南サッカー少年団-大宮アルディージャＪｒユース-大宮アルディージャユース-大宮アルディージャ-水戸ホーリーホック-大宮アルディージャ-水戸ホーリーホック-大宮アルディージャ-ジュビロ磐田-ＦＣ町田ゼルビア-大宮アルディージャ-ＦＣ町田ゼルビア-水戸ホーリーホック-ＦＣスパルタク　ヴァルナ／ブルガリア-ＦＫトゥクムス２０００／ラトビア-ＦＣ町田ゼルビア,11,177,0,20170408,明治安田J1第6節,大宮,神戸,ＮＡＣＫ,20180225,明治安田J2第1節,水戸,山形,Ｋｓスタ,1,254443,
250,Ｊ２・Ｊ３百年構想,150,甲府,1503289,平塚　悠知,HIRATSUKA Yuto,MF,25,北海道,175,63,19960413,ＴユニティＦＣ-北湘南サッカースクールＵ－１５-北海道大谷室蘭高-札幌大-水戸ホーリーホック-アビスパ福岡,15,91,0,20190525,明治安田J2第15節,水戸,愛媛,ニンスタ,20201125,明治安田J2第36節,水戸,北九州,Ｋｓスタ,1,254999,254999
250,Ｊ２・Ｊ３百年構想,150,甲府,1611259,荒木　翔,ARAKI Sho,MF,7,神奈川県,166,65,19950825,大野台ＳＣ-ＦＣコラソン-日本航空高-国士舘大,0,193,0,20190330,明治安田J2第6節,甲府,岡山,Ｃスタ,20201025,明治安田J2第29節,甲府,町田,中銀スタ,1,789417,789417
250,Ｊ２・Ｊ３百年構想,150,甲府,1624352,小林　岩魚,KOBAYASHI Iwana,MF,6,山梨県,178,72,19961017,Ｕスポーツクラブ-ヴァンフォーレ甲府Ｕ－１５-ヴァンフォーレ甲府Ｕ－１８-専修大,0,83,0,20200819,明治安田J2第13節,甲府,愛媛,中銀スタ,,,,,,1,789416,789416
250,Ｊ２・Ｊ３百年構想,150,甲府,1627741,安田　虎士朗,YASUDA Kojiro,MF,8,石川県,173,69,20030814,符津スポーツ少年団サッカー部-ＦＣ東京Ｕ－１５深川-ＦＣ東京Ｕ－１８-ＦＣ東京-栃木ＳＣ-ＦＣ東京-テゲバジャーロ宮崎-ＦＣ東京-テゲバジャーロ宮崎-ＦＣ東京,1,13,69,20190831,明治安田J3第21節,Ｆ東23,岩手,いわスタ,20250302,明治安田J3第3節,宮崎,栃木SC,栃木グ,1,254544,254544
250,Ｊ２・Ｊ３百年構想,150,甲府,1631744,佐藤　恵介,SATO Keisuke,MF,24,東京都,171,69,20020625,バディＳＣ世田谷-ＦＣ東京Ｕ－１５深川-ＦＣ東京Ｕ－１８-日本体育大,0,15,0,20250302,明治安田J2第3節,甲府,富山,富山,,,,,,1,1001172,896176
250,Ｊ２・Ｊ３百年構想,150,甲府,1632418,武井　成豪,TAKEI Seigo,MF,27,埼玉県,181,75,19980415,大和田少年ＳＣ-グランデＦＣ-東海大高輪台高-東海大-ＦＣ今治-ＦＣ大阪,0,0,112,20210314,明治安田J3第1節,今治,熊本,夢スタ,20210328,明治安田J3第3節,今治,鳥取,夢スタ,1,929425,815813
250,Ｊ２・Ｊ３百年構想,150,甲府,1635475,水野　颯太,MIZUNO Hayata,MF,19,静岡県,175,69,20000630,駒形サッカースポーツ少年団-常葉橘中-常葉橘高-桐蔭横浜大-ヴァンフォーレ甲府-いわてグルージャ盛岡-ヴァンフォーレ甲府-高知ユナイテッドＳＣ,0,7,49,20230218,明治安田J2第1節,甲府,山形,ＪＩＴス,20240929,明治安田J3第30節,岩手,北九州,いわスタ,1,726997,726997
250,Ｊ２・Ｊ３百年構想,150,甲府,1636290,林田　滉也,HAYASHIDA Koya,MF,16,大分県,175,73,19990714,カティオーラＦＣ　Ｕ－１２-カティオーラＦＣ　Ｕ－１５-ＪＦＡアカデミー福島Ｕ－１８-関東学院大,0,95,0,20220227,明治安田J2第2節,甲府,大分,ＪＩＴス,20230628,明治安田J2第21節,甲府,磐田,ヤマハ,1,771405,771405
250,Ｊ２・Ｊ３百年構想,150,甲府,1640473,遠藤　光,ENDO Hikaru,MF,20,神奈川県,178,72,20000605,中野島ＦＣ-三菱養和ＳＣ調布Ｊｒユース-三菱養和ＳＣユース-専修大-ヴァンフォーレ甲府-テゲバジャーロ宮崎,0,24,22,20240410,明治安田J3第9節,宮崎,今治,いちご,20240922,明治安田J3第29節,宮崎,奈良,ロートＦ,1,929299,815731
250,Ｊ２・Ｊ３百年構想,150,甲府,1641562,熊倉　弘達,KUMAKURA Kotatsu,MF,11,新潟県,171,69,20020516,ＦＣステラ-前橋育英高-日本大,0,24,0,20250222,明治安田J2第2節,甲府,大宮,ＮＡＣＫ,20250309,明治安田J2第4節,甲府,藤枝,ＪＩＴス,1,999880,895936
250,Ｊ２・Ｊ３百年構想,150,甲府,1644221,村上　千歩,MURAKAMI Yukito,MF,13,熊本県,175,70,20010528,ＦＣエスパシオ熊本-ＦＣコンクエスタ-名古屋グランパスＵ－１８-専修大-ヴァンフォーレ甲府-ＡＣ長野パルセイロ,0,13,7,20240714,明治安田J2第24節,甲府,長崎,ＪＩＴス,20240714,明治安田J2第24節,甲府,長崎,ＪＩＴス,1,828557,892550
250,Ｊ２・Ｊ３百年構想,150,甲府,1650542,保坂　知希,HOSAKA Tomoki,MF,47,山梨県,168,57,20060525,フォルトゥナＳＣ-アメージングアカデミー山梨-ヴァンフォーレ甲府Ｕ－１８,0,0,0,,,,,,,,,,,1,,
250,Ｊ２・Ｊ３百年構想,150,甲府,1651267,米陀　大洋,YONEDA Taiyo,MF,15,東京都,170,67,20030406,ＫＳＣウェルネスＦＣ-ＦＣ東京Ｕ－１５深川-ＦＣ東京Ｕ－１８-昌平高-日本体育大,0,0,0,,,,,,,,,,,1,,896342
250,Ｊ２・Ｊ３百年構想,150,甲府,800923,三平　和司,MITSUHIRA Kazushi,FW,9,神奈川県,175,68,19880113,大根ＳＣ-ヴェルディＳＳ相模原-秦野南が丘高-神奈川大-湘南ベルマーレ-大分トリニータ-湘南ベルマーレ-大分トリニータ-湘南ベルマーレ-京都サンガF.C.-大分トリニータ,44,380,15,20080608,J2第18節,湘南,広島,広島ビ,20080727,J2第28節,湘南,熊本,平塚,1,26933,26933
250,Ｊ２・Ｊ３百年構想,150,甲府,1400847,大島　康樹,OSHIMA Koki,FW,29,埼玉県,177,66,19960530,柏レイソルＵ－１５-柏レイソルＵ－１８-柏レイソル-カターレ富山-柏レイソル-栃木ＳＣ-ザスパクサツ群馬-栃木ＳＣ,3,196,46,20141026,J1第30節,柏,仙台,ユアスタ,20150607,明治安田J3第15節,J-22,鳥取,とりスタ,1,790049,790049
